transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN130157_c0_g1,TRINITY_DN130157_c0_g1,NA,NA,NA,64.6619767206776,-1.72916183173813,0.318987338392494,-5.42078516486603,5.93378355832191e-08,2.83905912844841e-05,TRINITY_DN130157_c0_g1::NA
TRINITY_DN141424_c7_g11,TRINITY_DN141424_c7_g11,NA,NA,NA,189.666582779703,2.31513968138435,0.427206961772777,5.4192461465919,5.98508670384047e-08,2.83905912844841e-05,TRINITY_DN141424_c7_g11::NA
TRINITY_DN142065_c0_g20,TRINITY_DN142065_c0_g20,NA,NA,NA,150.878431199516,-1.06302273507677,0.19741758703663,-5.38464050256846,7.25895828807721e-08,3.36847225254991e-05,TRINITY_DN142065_c0_g20::NA
TRINITY_DN140540_c0_g1,TRINITY_DN140540_c0_g1,NA,NA,NA,214.734659211196,2.79369771810566,0.519396256583116,5.37874057176344,7.50087029477185e-08,3.40667185770638e-05,TRINITY_DN140540_c0_g1::NA
TRINITY_DN147010_c0_g2,TRINITY_DN147010_c0_g2,NA,NA,NA,401.026589912287,1.27524756121399,0.239702874317589,5.32011793702721,1.03700006118617e-07,4.61162568876667e-05,TRINITY_DN147010_c0_g2::NA
TRINITY_DN90711_c0_g1,TRINITY_DN90711_c0_g1,NA,NA,NA,202.782113602498,-1.84607094332879,0.34806424808153,-5.30382236470425,1.13402668456895e-07,4.94019053240995e-05,TRINITY_DN90711_c0_g1::NA
TRINITY_DN140461_c1_g8,TRINITY_DN140461_c1_g8,NA,NA,NA,228.446226987698,2.55592518207466,0.491117556893722,5.20430423673036,1.94724771034839e-07,8.31318992501935e-05,TRINITY_DN140461_c1_g8::NA
TRINITY_DN150696_c2_g3,TRINITY_DN150696_c2_g3,NA,NA,NA,372.986539726359,2.03346498341863,0.391675284576145,5.19171125545785,2.08369980110411e-07,8.72130508909181e-05,TRINITY_DN150696_c2_g3::NA
TRINITY_DN137134_c0_g1,TRINITY_DN137134_c0_g1,NA,NA,NA,79.6170167121771,1.35016496774656,0.260718194384259,5.17863730582845,2.23512536284157e-07,9.16802560236671e-05,TRINITY_DN137134_c0_g1::NA
TRINITY_DN142848_c0_g1,TRINITY_DN142848_c0_g1,NA,NA,NA,1562.25712442821,2.11893159483026,0.409437351304033,5.17522787816399,2.2763297897753e-07,9.16802560236671e-05,TRINITY_DN142848_c0_g1::NA
TRINITY_DN116995_c1_g1,TRINITY_DN116995_c1_g1,NA,NA,NA,645.390445473702,1.20832087316623,0.23408311400768,5.16193095896097,2.44415440760619e-07,9.66165184902995e-05,TRINITY_DN116995_c1_g1::NA
TRINITY_DN144223_c1_g1,TRINITY_DN144223_c1_g1,NA,NA,NA,119.349498664996,0.946584626725515,0.183676200455416,5.15355078327244,2.55599813943446e-07,9.92006114261235e-05,TRINITY_DN144223_c1_g1::NA
TRINITY_DN134960_c1_g11,TRINITY_DN134960_c1_g11,NA,NA,NA,1506.82890586981,1.69673816937326,0.330566678049574,5.1328167115465,2.85437847245312e-07,0.000103270445547431,TRINITY_DN134960_c1_g11::NA
TRINITY_DN146286_c0_g2,TRINITY_DN146286_c0_g2,NA,NA,NA,44.2983982299424,1.52813404662992,0.297577559484709,5.13524625067854,2.8177482923989e-07,0.000103270445547431,TRINITY_DN146286_c0_g2::NA
TRINITY_DN150151_c4_g6,TRINITY_DN150151_c4_g6,NA,NA,NA,184.340048573983,1.40214233667035,0.272923176796898,5.13749822615389,2.78420095171323e-07,0.000103270445547431,TRINITY_DN150151_c4_g6::NA
TRINITY_DN18959_c0_g2,TRINITY_DN18959_c0_g2,NA,NA,NA,175.546887129773,-2.53785763661808,0.493695241580503,-5.14053493506126,2.73957378974863e-07,0.000103270445547431,TRINITY_DN18959_c0_g2::NA
TRINITY_DN150758_c2_g4,TRINITY_DN150758_c2_g4,NA,NA,NA,181.799606960622,1.56095372714711,0.307089032773271,5.08306569287217,3.71391179877381e-07,0.000132128602094376,TRINITY_DN150758_c2_g4::NA
TRINITY_DN140919_c0_g5,TRINITY_DN140919_c0_g5,NA,NA,NA,179.5808406493,2.53359968764561,0.501332383725746,5.05373235380625,4.33258651084958e-07,0.000151612117476385,TRINITY_DN140919_c0_g5::NA
TRINITY_DN148859_c0_g9,TRINITY_DN148859_c0_g9,NA,NA,NA,1135.66396731625,1.83637917102239,0.363733310187063,5.04869672254643,4.44834255824619e-07,0.000153152129432779,TRINITY_DN148859_c0_g9::NA
TRINITY_DN149179_c1_g3,TRINITY_DN149179_c1_g3,NA,NA,NA,210.604303589258,1.33276642303913,0.264291988929754,5.04278025390081,4.58816051748304e-07,0.000155458530803481,TRINITY_DN149179_c1_g3::NA
TRINITY_DN140528_c3_g1,TRINITY_DN140528_c3_g1,NA,NA,NA,330.288289759228,0.743529476627913,0.147734489526323,5.03287674402824,4.83173801613517e-07,0.000156270120746093,TRINITY_DN140528_c3_g1::NA
TRINITY_DN148097_c0_g7,TRINITY_DN148097_c0_g7,NA,NA,NA,695.992580986518,1.70173956771998,0.337865197172743,5.03674122685658,4.73524249887424e-07,0.000156270120746093,TRINITY_DN148097_c0_g7::NA
TRINITY_DN79030_c0_g1,TRINITY_DN79030_c0_g1,NA,NA,NA,56.4054936911673,1.4434415851642,0.286800850709431,5.03290552170155,4.8310124823961e-07,0.000156270120746093,TRINITY_DN79030_c0_g1::NA
TRINITY_DN125480_c0_g5,TRINITY_DN125480_c0_g5,NA,NA,NA,358.509665883205,0.95174669110362,0.190101500807892,5.00651855487144,5.54233213520163e-07,0.000173980326114727,TRINITY_DN125480_c0_g5::NA
TRINITY_DN147187_c0_g9,TRINITY_DN147187_c0_g9,NA,NA,NA,156.687538616222,2.94753876048209,0.588442111782704,5.00905475910353,5.46980101477244e-07,0.000173980326114727,TRINITY_DN147187_c0_g9::NA
TRINITY_DN144814_c0_g6,TRINITY_DN144814_c0_g6,NA,NA,NA,130.751550399046,1.6345057899857,0.327154568156906,4.99612705759861,5.84931297479028e-07,0.000180955702550541,TRINITY_DN144814_c0_g6::NA
TRINITY_DN133501_c0_g2,TRINITY_DN133501_c0_g2,NA,NA,NA,113.586920269691,-2.16162786075963,0.435880661221741,-4.95921946777989,7.07769729975194e-07,0.000215829323657864,TRINITY_DN133501_c0_g2::NA
