transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN139913_c0_g2,TRINITY_DN139913_c0_g2,NA,NA,NA,3211.01364157867,1.90685721789049,0.339060902311398,5.62393718913426,1.86653541349962e-08,9.76851308655028e-06,TRINITY_DN139913_c0_g2::NA
TRINITY_DN137395_c0_g3,TRINITY_DN137395_c0_g3,NA,NA,NA,207.76762536887,-1.62020986922439,0.288497809031294,-5.61602139948538,1.95404471231021e-08,9.87670820105829e-06,TRINITY_DN137395_c0_g3::NA
TRINITY_DN146565_c0_g2,TRINITY_DN146565_c0_g2,NA,NA,NA,161.231237020852,-1.79341913350779,0.319477391024771,-5.61360266451134,1.98156942984832e-08,9.87670820105829e-06,TRINITY_DN146565_c0_g2::NA
TRINITY_DN145616_c3_g3,TRINITY_DN145616_c3_g3,NA,NA,NA,217.105447000966,4.34567603231152,0.778480170219072,5.58225655393201,2.37417806398534e-08,1.15583822305742e-05,TRINITY_DN145616_c3_g3::NA
TRINITY_DN138433_c0_g3,TRINITY_DN138433_c0_g3,NA,NA,NA,121.492178497782,-1.87972333533822,0.340597777157511,-5.51889490009482,3.41138134534691e-08,1.623042206443e-05,TRINITY_DN138433_c0_g3::NA
TRINITY_DN146478_c2_g5,TRINITY_DN146478_c2_g5,NA,NA,NA,161.740596368444,1.56577913179878,0.287202244425612,5.45183459457375,4.98528152171326e-08,2.31915296390101e-05,TRINITY_DN146478_c2_g5::NA
TRINITY_DN135180_c0_g1,TRINITY_DN135180_c0_g1,NA,NA,NA,5999.57110742544,-0.894790403487794,0.165974847621683,-5.39112049994071,7.00197003200932e-08,3.05632935368051e-05,TRINITY_DN135180_c0_g1::NA
TRINITY_DN145427_c0_g13,TRINITY_DN145427_c0_g13,NA,NA,NA,405.820859135955,-0.837310441046119,0.155182911822843,-5.39563558391013,6.82814074942324e-08,3.05632935368051e-05,TRINITY_DN145427_c0_g13::NA
TRINITY_DN98726_c0_g1,TRINITY_DN98726_c0_g1,NA,NA,NA,766.486452767496,0.663620626380188,0.123098605395779,5.39096786877932,7.00792055874007e-08,3.05632935368051e-05,TRINITY_DN98726_c0_g1::NA
TRINITY_DN137264_c0_g1,TRINITY_DN137264_c0_g1,NA,NA,NA,408.786653748034,-1.55512525960012,0.291196387363492,-5.34046893122647,9.27064651796701e-08,3.9590444441277e-05,TRINITY_DN137264_c0_g1::NA
TRINITY_DN145192_c0_g16,TRINITY_DN145192_c0_g16,NA,NA,NA,100.86520167551,1.27215135622774,0.238369912662969,5.33687889556108,9.45601520045787e-08,3.9590444441277e-05,TRINITY_DN145192_c0_g16::NA
TRINITY_DN113400_c1_g5,TRINITY_DN113400_c1_g5,NA,NA,NA,81.2253887973432,1.6988122717497,0.319848250693516,5.3113070591014,1.08841762731641e-07,4.46763423730232e-05,TRINITY_DN113400_c1_g5::NA
TRINITY_DN146426_c5_g9,TRINITY_DN146426_c5_g9,NA,NA,NA,62.8032153279363,2.17526188797267,0.410290973627778,5.30175418859228,1.14695208617192e-07,4.54224119017917e-05,TRINITY_DN146426_c5_g9::NA
TRINITY_DN147342_c0_g13,TRINITY_DN147342_c0_g13,NA,NA,NA,455.437673792007,-1.8433719831504,0.347722616305585,-5.30127146383372,1.14998940995269e-07,4.54224119017917e-05,TRINITY_DN147342_c0_g13::NA
TRINITY_DN140973_c0_g2,TRINITY_DN140973_c0_g2,NA,NA,NA,534.672914043198,-1.35620849224941,0.256207707550789,-5.29339458681414,1.20066463711045e-07,4.65457657653152e-05,TRINITY_DN140973_c0_g2::NA
TRINITY_DN140077_c0_g10,TRINITY_DN140077_c0_g10,NA,NA,NA,178.926249248448,-1.57379598446834,0.298598384241097,-5.27061118722468,1.3597022836424e-07,5.17527411013999e-05,TRINITY_DN140077_c0_g10::NA
TRINITY_DN145290_c0_g15,TRINITY_DN145290_c0_g15,NA,NA,NA,139.371470122928,2.96976414315892,0.568285511557229,5.22583117598952,1.73374498175679e-07,6.4811102585887e-05,TRINITY_DN145290_c0_g15::NA
TRINITY_DN111198_c0_g1,TRINITY_DN111198_c0_g1,NA,NA,NA,162.45425526111,-1.523878261156,0.292811636790643,-5.20429542301817,1.947340121222e-07,7.15186282415111e-05,TRINITY_DN111198_c0_g1::NA
TRINITY_DN138623_c1_g2,TRINITY_DN138623_c1_g2,NA,NA,NA,312.623670611823,-1.56733684432919,0.301586933460698,-5.19696535371763,2.02568098554333e-07,7.31131133644208e-05,TRINITY_DN138623_c1_g2::NA
TRINITY_DN144560_c0_g2,TRINITY_DN144560_c0_g2,NA,NA,NA,830.405285297605,-1.12192454459864,0.216340573728801,-5.18591831971871,2.14953010614992e-07,7.62682427832922e-05,TRINITY_DN144560_c0_g2::NA
TRINITY_DN140045_c0_g1,TRINITY_DN140045_c0_g1,NA,NA,NA,118.779260745853,-1.80231844041222,0.348425207402973,-5.17275559321899,2.30666649651252e-07,7.82976871429265e-05,TRINITY_DN140045_c0_g1::NA
TRINITY_DN141333_c0_g4,TRINITY_DN141333_c0_g4,NA,NA,NA,151.459684583405,1.9006365580886,0.367399723543386,5.17321172633968,2.30104018561867e-07,7.82976871429265e-05,TRINITY_DN141333_c0_g4::NA
TRINITY_DN144897_c0_g20,TRINITY_DN144897_c0_g20,NA,NA,NA,874.435787739221,1.2469478482329,0.241246310095632,5.168774800073,2.35633624247844e-07,7.82976871429265e-05,TRINITY_DN144897_c0_g20::NA
TRINITY_DN145290_c0_g14,TRINITY_DN145290_c0_g14,NA,NA,NA,100.731088686289,3.06830848710312,0.593403890623426,5.17069155694206,2.33229255961672e-07,7.82976871429265e-05,TRINITY_DN145290_c0_g14::NA
TRINITY_DN148386_c0_g13,TRINITY_DN148386_c0_g13,NA,NA,NA,1488.01178922423,1.19778402442096,0.232328777713129,5.15555600219245,2.52879448047782e-07,8.27152869598792e-05,TRINITY_DN148386_c0_g13::NA
TRINITY_DN127966_c1_g1,TRINITY_DN127966_c1_g1,NA,NA,NA,295.390105260323,-1.48096723959894,0.287482991368749,-5.15149516341065,2.58417890687121e-07,8.32264634406799e-05,TRINITY_DN127966_c1_g1::NA
TRINITY_DN143305_c0_g8,TRINITY_DN143305_c0_g8,NA,NA,NA,1852.82612401416,0.813607204363331,0.158509753503452,5.13285262503176,2.8538336710706e-07,8.91673941346149e-05,TRINITY_DN143305_c0_g8::NA
TRINITY_DN148847_c0_g1,TRINITY_DN148847_c0_g1,NA,NA,NA,537.957625866388,-1.63788860680842,0.318976480025002,-5.1348256356708,2.82405724758281e-07,8.91673941346149e-05,TRINITY_DN148847_c0_g1::NA
TRINITY_DN148697_c0_g1,TRINITY_DN148697_c0_g1,NA,NA,NA,126.52811145019,-1.60961409275362,0.313908848898983,-5.12764803668087,2.93384268145559e-07,9.03192098435167e-05,TRINITY_DN148697_c0_g1::NA
TRINITY_DN142135_c0_g2,TRINITY_DN142135_c0_g2,NA,NA,NA,929.769961834346,0.597731831793597,0.116698842310109,5.12200309755615,3.02306923745853e-07,9.17172919086332e-05,TRINITY_DN142135_c0_g2::NA
TRINITY_DN142965_c0_g4,TRINITY_DN142965_c0_g4,NA,NA,NA,820.002064419015,-1.41447572686456,0.276852429338192,-5.10913243653245,3.23641445768713e-07,9.67872860817464e-05,TRINITY_DN142965_c0_g4::NA
TRINITY_DN98365_c0_g1,TRINITY_DN98365_c0_g1,NA,NA,NA,72.1207406811262,-2.01665130195194,0.394981577962679,-5.10568445332024,3.29599301286806e-07,9.71807291991268e-05,TRINITY_DN98365_c0_g1::NA
TRINITY_DN134552_c0_g3,TRINITY_DN134552_c0_g3,NA,NA,NA,1690.32084817038,4.82393821578911,0.946488238198456,5.09667000719522,3.45680129567003e-07,0.000100506497671606,TRINITY_DN134552_c0_g3::NA
TRINITY_DN147346_c0_g1,TRINITY_DN147346_c0_g1,NA,NA,NA,1588.62009474692,-1.75632749426754,0.344871489778914,-5.09270132881517,3.52997548730926e-07,0.000101228091577167,TRINITY_DN147346_c0_g1::NA
TRINITY_DN143562_c0_g1,TRINITY_DN143562_c0_g1,NA,NA,NA,78.7672402107414,-1.92195844458372,0.377814668819012,-5.0870402956864,3.63694581884095e-07,0.000102886248340022,TRINITY_DN143562_c0_g1::NA
TRINITY_DN145288_c0_g1,TRINITY_DN145288_c0_g1,NA,NA,NA,808.156340427157,-1.32503432240725,0.260655672118613,-5.08346628959711,3.70608379239496e-07,0.000103037860336497,TRINITY_DN145288_c0_g1::NA
TRINITY_DN150232_c3_g3,TRINITY_DN150232_c3_g3,NA,NA,NA,132.620674507058,-1.33566580824418,0.262838453726417,-5.08169862250995,3.7407458610747e-07,0.000103037860336497,TRINITY_DN150232_c3_g3::NA
TRINITY_DN137932_c2_g5,TRINITY_DN137932_c2_g5,NA,NA,NA,227.302245287431,-1.9031090808809,0.376628859645798,-5.05300916841764,4.34903012385168e-07,0.00011102755684477,TRINITY_DN137932_c2_g5::NA
TRINITY_DN138341_c1_g1,TRINITY_DN138341_c1_g1,NA,NA,NA,383.447409129703,0.867555516429601,0.171458247106912,5.05986460883762,4.19554280338466e-07,0.00011102755684477,TRINITY_DN138341_c1_g1::NA
TRINITY_DN139293_c1_g7,TRINITY_DN139293_c1_g7,NA,NA,NA,143.261612606668,-1.29440385368545,0.256044678889674,-5.05538275311392,4.29528445965135e-07,0.00011102755684477,TRINITY_DN139293_c1_g7::NA
TRINITY_DN139523_c0_g2,TRINITY_DN139523_c0_g2,NA,NA,NA,46.9379266832442,-1.24339538214183,0.24554391812376,-5.06384109059925,4.10892192872005e-07,0.00011102755684477,TRINITY_DN139523_c0_g2::NA
TRINITY_DN148386_c0_g14,TRINITY_DN148386_c0_g14,NA,NA,NA,1333.53217607592,1.36923938916996,0.27067052453869,5.05869411345615,4.2213738968024e-07,0.00011102755684477,TRINITY_DN148386_c0_g14::NA
TRINITY_DN149442_c1_g22,TRINITY_DN149442_c1_g22,NA,NA,NA,331.24791442602,-1.24967285053956,0.247280516020102,-5.05366484449578,4.33411897926656e-07,0.00011102755684477,TRINITY_DN149442_c1_g22::NA
TRINITY_DN148697_c0_g4,TRINITY_DN148697_c0_g4,NA,NA,NA,97.2667057255709,-1.55311788891366,0.307561654288958,-5.04977739342789,4.42325203810496e-07,0.000111561877308059,TRINITY_DN148697_c0_g4::NA
TRINITY_DN148941_c0_g1,TRINITY_DN148941_c0_g1,NA,NA,NA,120.553271997462,-1.82209968888251,0.360996287289189,-5.0474194695051,4.47817428258743e-07,0.000111602500513911,TRINITY_DN148941_c0_g1::NA
TRINITY_DN142135_c0_g1,TRINITY_DN142135_c0_g1,NA,NA,NA,1851.82746102827,0.693588231507887,0.137490592200052,5.04462320228207,4.54415958325231e-07,0.000111914631430358,TRINITY_DN142135_c0_g1::NA
TRINITY_DN132479_c1_g10,TRINITY_DN132479_c1_g10,NA,NA,NA,190.994967982484,-2.01967148552722,0.400946719865856,-5.03725653673619,4.72251660444538e-07,0.000114954840229604,TRINITY_DN132479_c1_g10::NA
TRINITY_DN142897_c0_g1,TRINITY_DN142897_c0_g1,NA,NA,NA,832.14177311239,-1.53545527839433,0.305218827144105,-5.03067026618706,4.8876810787967e-07,0.00011760771919946,TRINITY_DN142897_c0_g1::NA
TRINITY_DN151567_c1_g1,TRINITY_DN151567_c1_g1,NA,NA,NA,3410.85715959326,-1.59988710345732,0.318263703124011,-5.02692291880337,4.98412571743357e-07,0.000118565554282675,TRINITY_DN151567_c1_g1::NA
TRINITY_DN128953_c0_g2,TRINITY_DN128953_c0_g2,NA,NA,NA,265.632773807927,1.3095261334216,0.260703974015719,5.02303863362911,5.08603088114529e-07,0.000118576191869698,TRINITY_DN128953_c0_g2::NA
TRINITY_DN142762_c3_g4,TRINITY_DN142762_c3_g4,NA,NA,NA,155.479612795079,1.51939056403742,0.302511205660321,5.02259266965301,5.09785863584257e-07,0.000118576191869698,TRINITY_DN142762_c3_g4::NA
TRINITY_DN147474_c0_g1,TRINITY_DN147474_c0_g1,NA,NA,NA,74.8054370023192,1.78254987070286,0.355604278073545,5.01273460589301,5.36618869292013e-07,0.000123445927579769,TRINITY_DN147474_c0_g1::NA
TRINITY_DN122898_c0_g1,TRINITY_DN122898_c0_g1,NA,NA,NA,1419.92984035698,-0.914195028821463,0.18371967077392,-4.97603237024328,6.49007986702921e-07,0.000147677534713467,TRINITY_DN122898_c0_g1::NA
TRINITY_DN134005_c0_g1,TRINITY_DN134005_c0_g1,NA,NA,NA,5293.00827520139,-0.809361005945285,0.16328565370651,-4.95671841079214,7.16937653218238e-07,0.000161380353037318,TRINITY_DN134005_c0_g1::NA
TRINITY_DN135412_c0_g1,TRINITY_DN135412_c0_g1,NA,NA,NA,251.079736782482,-1.63376291837016,0.329832587382086,-4.95330959059412,7.29617514175383e-07,0.000162487372784548,TRINITY_DN135412_c0_g1::NA
TRINITY_DN141877_c0_g7,TRINITY_DN141877_c0_g7,NA,NA,NA,5015.25314673795,-0.923700671600622,0.186613346155717,-4.94981034652179,7.42858342472694e-07,0.000163694700434983,TRINITY_DN141877_c0_g7::NA
TRINITY_DN138538_c1_g2,TRINITY_DN138538_c1_g2,NA,NA,NA,515.974475221623,-3.75258953529562,0.759947358360095,-4.93795983894648,7.89440946390124e-07,0.000172147466372196,TRINITY_DN138538_c1_g2::NA
TRINITY_DN141791_c3_g2,TRINITY_DN141791_c3_g2,NA,NA,NA,143.001488093886,-1.36115731921848,0.275903264233298,-4.93345855476185,8.07861904055194e-07,0.000174348258757644,TRINITY_DN141791_c3_g2::NA
TRINITY_DN145698_c0_g3,TRINITY_DN145698_c0_g3,NA,NA,NA,290.141130334204,-2.56398583540686,0.520014855483919,-4.93060113257889,8.19769634838316e-07,0.000175112831996993,TRINITY_DN145698_c0_g3::NA
TRINITY_DN142601_c0_g1,TRINITY_DN142601_c0_g1,NA,NA,NA,443.182133964563,-1.3691449327757,0.278241868022585,-4.92070062103149,8.62349536772712e-07,0.000181516282916344,TRINITY_DN142601_c0_g1::NA
TRINITY_DN142814_c0_g12,TRINITY_DN142814_c0_g12,NA,NA,NA,585.195470493487,0.88619028623495,0.180134296590853,4.91960888629552,8.67173167415517e-07,0.000181516282916344,TRINITY_DN142814_c0_g12::NA
TRINITY_DN148386_c0_g20,TRINITY_DN148386_c0_g20,NA,NA,NA,776.592209550472,1.65719888127573,0.336987947241742,4.9176799788834,8.75759270782017e-07,0.000181516282916344,TRINITY_DN148386_c0_g20::NA
TRINITY_DN135461_c0_g1,TRINITY_DN135461_c0_g1,NA,NA,NA,142.221380602371,-1.29609356610375,0.264536933868474,-4.89948056458595,9.60903545485761e-07,0.00019721132177646,TRINITY_DN135461_c0_g1::NA
TRINITY_DN132804_c0_g4,TRINITY_DN132804_c0_g4,NA,NA,NA,1840.50744575088,-0.696879810804845,0.14261699402735,-4.88637287272512,1.02710594526583e-06,0.000208751804448494,TRINITY_DN132804_c0_g4::NA
TRINITY_DN111464_c0_g1,TRINITY_DN111464_c0_g1,NA,NA,NA,4024.57281511594,1.76506954028487,0.361661317849312,4.88044878778078,1.05844697776999e-06,0.000213053163775355,TRINITY_DN111464_c0_g1::NA
TRINITY_DN126591_c0_g2,TRINITY_DN126591_c0_g2,NA,NA,NA,126.683866668577,-1.30004985150154,0.266691814569694,-4.87472723375169,1.08958900741973e-06,0.000217232916964997,TRINITY_DN126591_c0_g2::NA
TRINITY_DN134199_c2_g2,TRINITY_DN134199_c2_g2,NA,NA,NA,89.4730533788514,1.29653039594145,0.266080867226182,4.8726930630429,1.10087188191348e-06,0.00021741181109412,TRINITY_DN134199_c2_g2::NA
TRINITY_DN136996_c2_g3,TRINITY_DN136996_c2_g3,NA,NA,NA,3265.91853223554,-1.22357749167617,0.252313568906991,-4.84943198646287,1.23815513395614e-06,0.000242238687609699,TRINITY_DN136996_c2_g3::NA
TRINITY_DN136641_c0_g1,TRINITY_DN136641_c0_g1,NA,NA,NA,4273.17294768306,-0.971955832946067,0.201047351277091,-4.83446226360118,1.33506026474694e-06,0.000258779181316781,TRINITY_DN136641_c0_g1::NA
TRINITY_DN145462_c0_g2,TRINITY_DN145462_c0_g2,NA,NA,NA,29.873700755051,-1.81793256884686,0.376695753305501,-4.82599698269631,1.3930461704115e-06,0.000267541546159582,TRINITY_DN145462_c0_g2::NA
TRINITY_DN130920_c0_g1,TRINITY_DN130920_c0_g1,NA,NA,NA,1532.40382373229,-1.79068219578841,0.371248881972642,-4.82340091173763,1.41130894162726e-06,0.000267625591888644,TRINITY_DN130920_c0_g1::NA
TRINITY_DN140360_c1_g1,TRINITY_DN140360_c1_g1,NA,NA,NA,71.8560257621734,-1.57733882929445,0.327091964937534,-4.82230992618751,1.41905229290338e-06,0.000267625591888644,TRINITY_DN140360_c1_g1::NA
TRINITY_DN141002_c2_g8,TRINITY_DN141002_c2_g8,NA,NA,NA,126.126411707605,1.07834317262116,0.224139357009343,4.8110389313565,1.50147764260337e-06,0.000280642258663026,TRINITY_DN141002_c2_g8::NA
TRINITY_DN140517_c3_g1,TRINITY_DN140517_c3_g1,NA,NA,NA,82.8976342027677,2.84737960462104,0.592571330383118,4.80512549059724,1.54654472105859e-06,0.000286507674253456,TRINITY_DN140517_c3_g1::NA
TRINITY_DN126826_c0_g1,TRINITY_DN126826_c0_g1,NA,NA,NA,325.677905530149,-0.703123856446478,0.146483358024894,-4.80002551775872,1.58645414938306e-06,0.000287733813742487,TRINITY_DN126826_c0_g1::NA
TRINITY_DN144828_c0_g2,TRINITY_DN144828_c0_g2,NA,NA,NA,94.8667535878222,-1.48574930901976,0.309814861762344,-4.79560373756203,1.62185609987526e-06,0.000287733813742487,TRINITY_DN144828_c0_g2::NA
TRINITY_DN149587_c0_g10,TRINITY_DN149587_c0_g10,NA,NA,NA,51.2795677538552,-2.52215327427895,0.525628799803939,-4.79835441897348,1.59974520046794e-06,0.000287733813742487,TRINITY_DN149587_c0_g10::NA
TRINITY_DN149869_c4_g2,TRINITY_DN149869_c4_g2,NA,NA,NA,518.813483408687,-0.80906032386412,0.168768425556245,-4.79390810927773,1.63563216945428e-06,0.000287733813742487,TRINITY_DN149869_c4_g2::NA
TRINITY_DN151052_c3_g17,TRINITY_DN151052_c3_g17,NA,NA,NA,1334.40122362979,-1.82648345801582,0.380481970819819,-4.80044679667824,1.58312030656592e-06,0.000287733813742487,TRINITY_DN151052_c3_g17::NA
