transcriptID_trim,log2FoldChange
TRINITY_DN148847_c0_g1,-1.637888607
TRINITY_DN148697_c0_g1,-1.609614093
TRINITY_DN142135_c0_g2,0.597731832
TRINITY_DN142965_c0_g4,-1.414475727
TRINITY_DN98365_c0_g1,-2.016651302
TRINITY_DN134552_c0_g3,4.823938216
TRINITY_DN147346_c0_g1,-1.756327494
TRINITY_DN143562_c0_g1,-1.921958445
TRINITY_DN145288_c0_g1,-1.325034322
TRINITY_DN150232_c3_g3,-1.335665808
TRINITY_DN137932_c2_g5,-1.903109081
TRINITY_DN138341_c1_g1,0.867555516
TRINITY_DN139293_c1_g7,-1.294403854
TRINITY_DN139523_c0_g2,-1.243395382
TRINITY_DN148386_c0_g14,1.369239389
TRINITY_DN149442_c1_g22,-1.249672851
TRINITY_DN148697_c0_g4,-1.553117889
TRINITY_DN148941_c0_g1,-1.822099689
TRINITY_DN142135_c0_g1,0.693588232
TRINITY_DN132479_c1_g10,-2.019671486
TRINITY_DN142897_c0_g1,-1.535455278
TRINITY_DN151567_c1_g1,-1.599887103
TRINITY_DN128953_c0_g2,1.309526133
TRINITY_DN142762_c3_g4,1.519390564
TRINITY_DN147474_c0_g1,1.782549871
TRINITY_DN122898_c0_g1,-0.914195029
TRINITY_DN134005_c0_g1,-0.809361006
TRINITY_DN135412_c0_g1,-1.633762918
TRINITY_DN141877_c0_g7,-0.923700672
TRINITY_DN138538_c1_g2,-3.752589535
TRINITY_DN141791_c3_g2,-1.361157319
TRINITY_DN145698_c0_g3,-2.563985835
TRINITY_DN142601_c0_g1,-1.369144933
TRINITY_DN142814_c0_g12,0.886190286
TRINITY_DN148386_c0_g20,1.657198881
TRINITY_DN135461_c0_g1,-1.296093566
TRINITY_DN132804_c0_g4,-0.696879811
TRINITY_DN111464_c0_g1,1.76506954
TRINITY_DN126591_c0_g2,-1.300049852
TRINITY_DN134199_c2_g2,1.296530396
TRINITY_DN136996_c2_g3,-1.223577492
TRINITY_DN136641_c0_g1,-0.971955833
TRINITY_DN145462_c0_g2,-1.817932569
TRINITY_DN130920_c0_g1,-1.790682196
TRINITY_DN140360_c1_g1,-1.577338829
TRINITY_DN141002_c2_g8,1.078343173
TRINITY_DN140517_c3_g1,2.847379605
TRINITY_DN126826_c0_g1,-0.703123856
TRINITY_DN144828_c0_g2,-1.485749309
TRINITY_DN149587_c0_g10,-2.522153274
TRINITY_DN149869_c4_g2,-0.809060324
TRINITY_DN151052_c3_g17,-1.826483458
TRINITY_DN151354_c2_g2,-0.891754051
TRINITY_DN128497_c0_g1,-1.815715789
TRINITY_DN145869_c1_g1,-1.043366215
TRINITY_DN139408_c0_g3,-1.618508942
TRINITY_DN140919_c0_g5,-1.960999462
TRINITY_DN147346_c0_g2,-1.681233495
TRINITY_DN148482_c6_g5,-0.799735223
TRINITY_DN136593_c1_g18,-0.453494217
TRINITY_DN146544_c0_g20,-0.78917473
TRINITY_DN134192_c0_g1,-1.189950603
TRINITY_DN139606_c0_g6,1.545324294
TRINITY_DN142263_c0_g2,-1.949359234
TRINITY_DN149114_c1_g2,-1.230263418
TRINITY_DN146877_c0_g2,1.17864881
TRINITY_DN139851_c1_g1,-1.349511522
TRINITY_DN142865_c0_g13,0.803220617
TRINITY_DN140110_c5_g14,-1.491766412
TRINITY_DN144219_c0_g3,4.909712517
TRINITY_DN144713_c0_g1,0.920422572
TRINITY_DN146188_c1_g13,-2.252787391
TRINITY_DN147097_c0_g2,-1.985423459
TRINITY_DN150360_c0_g1,-1.425667993
TRINITY_DN148254_c6_g4,-1.48472041
TRINITY_DN137330_c1_g2,-1.846039284
TRINITY_DN144603_c1_g11,-0.940637296
TRINITY_DN70995_c0_g2,-2.144810055
TRINITY_DN115447_c0_g1,-0.83774341
TRINITY_DN149178_c1_g4,2.456444069
TRINITY_DN149507_c1_g10,-0.661950882
TRINITY_DN150278_c0_g8,-1.660106376
TRINITY_DN141845_c3_g5,-3.764442437
TRINITY_DN141486_c0_g4,0.659378361
TRINITY_DN142715_c0_g1,-1.605895811
TRINITY_DN144091_c0_g20,-0.417925987
TRINITY_DN150637_c3_g37,-1.002249694
TRINITY_DN141149_c2_g11,-2.519297039
TRINITY_DN129488_c1_g3,-1.63354622
TRINITY_DN149507_c1_g6,-0.734864089
TRINITY_DN137314_c0_g5,-1.155089741
TRINITY_DN122015_c0_g1,2.039286498
TRINITY_DN59248_c1_g2,-1.084208771
TRINITY_DN138660_c0_g1,1.815467109
TRINITY_DN149587_c0_g4,-2.446128424
TRINITY_DN150071_c1_g18,-0.608795295
TRINITY_DN142251_c2_g5,-0.870568827
TRINITY_DN146544_c0_g17,-0.766405734
TRINITY_DN214156_c0_g1,-1.908788799
TRINITY_DN125182_c0_g1,-1.616450219
TRINITY_DN141660_c2_g4,-1.996206332
TRINITY_DN135914_c0_g11,-1.514492325
TRINITY_DN145954_c0_g23,-0.88882178
TRINITY_DN147010_c0_g2,-1.205139061
TRINITY_DN149991_c1_g16,1.199049155
TRINITY_DN133608_c1_g9,1.483426398
TRINITY_DN132004_c0_g1,-0.514841818
TRINITY_DN144923_c0_g11,1.259952259
TRINITY_DN145879_c0_g2,-1.306430244
TRINITY_DN146489_c0_g11,-1.038451005
TRINITY_DN149442_c1_g12,-0.753636057
TRINITY_DN139177_c0_g3,2.935260683
TRINITY_DN123431_c0_g1,-0.633205353
TRINITY_DN138677_c0_g1,-1.512493841
TRINITY_DN147028_c3_g37,-0.57713283
TRINITY_DN140896_c0_g1,2.657472048
TRINITY_DN149763_c2_g6,-1.294306109
TRINITY_DN145451_c2_g3,0.919096062
TRINITY_DN145858_c0_g6,-1.783756607
TRINITY_DN138376_c1_g4,1.243371373
TRINITY_DN118185_c3_g1,-0.945042476
TRINITY_DN103378_c0_g1,-0.956878386
TRINITY_DN142232_c17_g8,-1.380158528
TRINITY_DN140965_c0_g1,-1.772483793
TRINITY_DN147248_c0_g1,1.612030341
TRINITY_DN127229_c0_g1,1.697625934
TRINITY_DN133280_c15_g12,1.839398135
TRINITY_DN139567_c0_g3,-1.734921857
TRINITY_DN132879_c1_g1,-2.471393605
TRINITY_DN146189_c0_g1,-2.122953104
TRINITY_DN147061_c0_g1,-0.685116666
TRINITY_DN141870_c0_g1,-1.640360623
TRINITY_DN142504_c3_g23,-1.586392422
TRINITY_DN122021_c0_g1,1.314647731
TRINITY_DN147898_c0_g10,-1.322771892
TRINITY_DN148428_c0_g2,-1.506611621
TRINITY_DN144897_c0_g23,1.029745582
TRINITY_DN137912_c4_g11,-1.797455851
TRINITY_DN149763_c2_g10,-1.410111245
TRINITY_DN142046_c0_g1,-0.924392473
TRINITY_DN148925_c3_g25,-0.707352458
TRINITY_DN148463_c0_g15,-1.362689038
TRINITY_DN128622_c0_g1,-1.577416097
TRINITY_DN135617_c0_g2,-0.678873228
TRINITY_DN141186_c0_g6,-0.648050412
TRINITY_DN144615_c0_g2,-1.789872759
TRINITY_DN144415_c0_g1,-1.283510383
TRINITY_DN151173_c1_g3,-1.351808455
TRINITY_DN148726_c5_g1,-0.578220563
TRINITY_DN131031_c0_g3,-1.830267687
TRINITY_DN144812_c0_g2,-1.379242523
TRINITY_DN132479_c1_g5,-1.624487402
TRINITY_DN127426_c0_g1,1.514240811
TRINITY_DN143899_c0_g22,1.016332985
TRINITY_DN147927_c1_g17,-1.100145144
TRINITY_DN134310_c0_g4,-2.559107176
TRINITY_DN149983_c0_g6,0.531098127
TRINITY_DN117581_c1_g1,1.865205315
TRINITY_DN131590_c0_g1,0.506423459
TRINITY_DN145007_c0_g3,-1.232978899
TRINITY_DN146932_c2_g27,-0.655046728
TRINITY_DN147045_c0_g2,-1.190561339
TRINITY_DN133295_c0_g1,-1.361063385
TRINITY_DN138073_c0_g5,-2.720269247
TRINITY_DN135630_c74_g6,0.991155264
TRINITY_DN146484_c0_g1,-1.493254161
TRINITY_DN151293_c0_g1,-1.716164401
TRINITY_DN137660_c4_g1,-1.731507456
TRINITY_DN150637_c3_g17,-0.891303992
TRINITY_DN145952_c0_g5,-0.867392551
TRINITY_DN143499_c0_g2,1.202549433
TRINITY_DN131815_c0_g1,-1.421737487
TRINITY_DN131138_c0_g1,-1.346445874
TRINITY_DN138630_c0_g3,-1.729062548
TRINITY_DN138843_c2_g1,1.312682525
TRINITY_DN140989_c0_g1,-0.935720092
TRINITY_DN146108_c0_g1,-2.15613944
TRINITY_DN147384_c0_g5,-1.189792669
TRINITY_DN149711_c4_g2,-1.68469032
TRINITY_DN151491_c1_g2,-1.334716594
TRINITY_DN139757_c1_g7,1.429010473
TRINITY_DN144748_c0_g5,0.544679371
TRINITY_DN145478_c0_g11,-0.640348524
TRINITY_DN149782_c0_g1,-1.431698202
TRINITY_DN121469_c0_g2,-0.973351032
TRINITY_DN144177_c0_g2,-1.970885898
TRINITY_DN129401_c0_g3,-4.409333289
TRINITY_DN131742_c0_g1,-0.971674319
TRINITY_DN145091_c0_g1,0.611477414
TRINITY_DN142452_c0_g1,-1.13739248
TRINITY_DN143689_c1_g1,-1.080105566
TRINITY_DN125421_c0_g1,-1.032447231
TRINITY_DN139163_c1_g14,-0.564045699
TRINITY_DN150232_c3_g6,-1.179727594
TRINITY_DN140921_c2_g1,-1.824588332
TRINITY_DN130321_c0_g1,-2.40009861
TRINITY_DN147010_c0_g14,-0.941299798
TRINITY_DN147066_c1_g15,1.158807196
TRINITY_DN147160_c0_g1,-1.295231941
TRINITY_DN138853_c0_g2,-1.485458472
TRINITY_DN148733_c0_g8,1.0638492
TRINITY_DN146401_c0_g3,-1.291078104
TRINITY_DN133280_c15_g14,2.093134418
TRINITY_DN127141_c1_g1,-1.438266909
TRINITY_DN141149_c2_g7,-1.790228723
TRINITY_DN148088_c0_g2,-1.447348664
TRINITY_DN149289_c0_g4,0.763165104
TRINITY_DN148418_c0_g5,-0.475958098
TRINITY_DN79555_c0_g1,-2.778060807
TRINITY_DN147010_c0_g7,-0.944259344
TRINITY_DN151433_c2_g9,-0.751275239
TRINITY_DN141657_c0_g1,-1.213550195
TRINITY_DN124722_c0_g2,-1.059406633
TRINITY_DN141955_c1_g14,0.7238839
TRINITY_DN145997_c0_g1,-1.559196526
TRINITY_DN150092_c1_g1,-1.086557833
TRINITY_DN150634_c1_g1,-0.817994359
TRINITY_DN148581_c0_g1,-1.469970936
TRINITY_DN139985_c3_g20,-1.486880196
TRINITY_DN151008_c0_g1,1.458725297
TRINITY_DN134121_c3_g2,-1.92952821
TRINITY_DN146783_c0_g1,-1.407773247
TRINITY_DN144026_c1_g3,-1.613669227
TRINITY_DN138194_c0_g1,-1.753770906
TRINITY_DN148629_c0_g4,1.403834365
TRINITY_DN149114_c1_g5,-0.993789739
TRINITY_DN132652_c0_g2,-0.664226759
TRINITY_DN140677_c0_g1,-2.645316801
TRINITY_DN135476_c0_g1,2.74007546
TRINITY_DN147520_c0_g2,-1.123881295
TRINITY_DN147794_c0_g4,-1.345285016
TRINITY_DN145858_c0_g10,-1.850706304
TRINITY_DN140168_c0_g7,-1.542966533
TRINITY_DN142872_c1_g7,-1.255659716
TRINITY_DN136618_c2_g13,-2.029387649
TRINITY_DN145795_c3_g1,-1.526237369
TRINITY_DN147419_c0_g1,-1.375674431
TRINITY_DN18959_c0_g2,-1.939790177
TRINITY_DN144120_c0_g1,-1.978823293
TRINITY_DN149114_c1_g6,-1.169692398
TRINITY_DN137623_c0_g2,-0.545526306
TRINITY_DN137198_c0_g4,-1.435179366
TRINITY_DN149959_c3_g1,-0.646996279
TRINITY_DN121054_c0_g1,0.828127645
TRINITY_DN138009_c0_g2,2.057422169
TRINITY_DN138175_c0_g5,-1.734938545
TRINITY_DN146524_c0_g14,-1.019741267
TRINITY_DN147066_c1_g9,1.397280281
TRINITY_DN149502_c0_g28,-1.29608451
TRINITY_DN139569_c0_g1,-0.608692777
TRINITY_DN146922_c0_g18,2.621514437
TRINITY_DN122942_c0_g2,-1.035977626
TRINITY_DN150094_c3_g7,-1.109566416
TRINITY_DN136331_c0_g1,1.659607674
TRINITY_DN147075_c1_g5,-0.571950925
TRINITY_DN149322_c2_g15,-0.68846973
TRINITY_DN149642_c1_g8,-0.907990681
TRINITY_DN144989_c1_g2,-2.115826345
TRINITY_DN144628_c2_g1,2.319465076
TRINITY_DN151534_c1_g3,-1.691613722
TRINITY_DN140470_c0_g2,1.657331706
TRINITY_DN137171_c1_g1,-1.661229523
TRINITY_DN147648_c2_g15,-0.975957021
TRINITY_DN134600_c1_g2,0.725387562
TRINITY_DN139757_c1_g2,1.556141827
TRINITY_DN150779_c3_g3,0.560197716
TRINITY_DN140360_c0_g1,-1.190586709
TRINITY_DN144147_c0_g4,-0.46530038
TRINITY_DN151106_c1_g3,-0.833530981
TRINITY_DN130473_c0_g1,-1.239129119
TRINITY_DN145445_c1_g2,-1.236215747
TRINITY_DN145952_c0_g2,-0.740063993
TRINITY_DN145980_c0_g17,1.297086126
TRINITY_DN146726_c0_g1,-2.306210793
TRINITY_DN151154_c2_g16,-1.535597148
TRINITY_DN135477_c1_g7,1.346656727
TRINITY_DN140249_c0_g4,-1.122984839
TRINITY_DN139172_c0_g6,-0.565624065
TRINITY_DN134398_c4_g2,4.921316321
TRINITY_DN142145_c0_g3,-0.937250977
TRINITY_DN128197_c0_g3,-1.676294396
TRINITY_DN147384_c0_g9,-1.003641631
TRINITY_DN118869_c0_g2,2.344596496
TRINITY_DN148835_c0_g5,-1.133283468
TRINITY_DN140082_c0_g2,-1.541324456
TRINITY_DN142802_c0_g8,-1.567924133
TRINITY_DN150480_c4_g2,0.683802496
TRINITY_DN143171_c0_g2,0.545874277
TRINITY_DN149466_c2_g22,1.818230379
TRINITY_DN144600_c0_g1,-0.960675008
TRINITY_DN150819_c3_g13,-1.064259752
TRINITY_DN145845_c0_g26,0.938792723
TRINITY_DN143171_c0_g1,0.576911129
TRINITY_DN132516_c1_g3,-1.714799256
TRINITY_DN149466_c2_g25,1.687834625
TRINITY_DN129128_c0_g3,1.422027582
TRINITY_DN148514_c0_g6,-0.838000281
TRINITY_DN139163_c1_g19,-0.547483915
TRINITY_DN121089_c0_g2,-1.262355181
TRINITY_DN133248_c0_g6,3.163824589
TRINITY_DN88536_c0_g1,-2.42011057
TRINITY_DN138046_c1_g1,1.412836211
TRINITY_DN142507_c0_g1,-1.15077565
TRINITY_DN140110_c5_g12,-1.440313328
TRINITY_DN149553_c0_g3,0.713013545
TRINITY_DN140185_c0_g1,-0.619243286
TRINITY_DN151298_c1_g2,-1.337213742
TRINITY_DN151534_c1_g2,-1.643906521
TRINITY_DN137560_c0_g5,1.581891752
TRINITY_DN151123_c3_g1,-1.372698011
TRINITY_DN141020_c0_g3,-0.560498537
TRINITY_DN141955_c1_g2,1.635761751
TRINITY_DN145568_c1_g20,-0.48683396
TRINITY_DN146663_c2_g8,1.938891671
TRINITY_DN5743_c0_g1,3.200672539
TRINITY_DN122045_c1_g1,0.478342589
TRINITY_DN151134_c0_g3,1.52832426
TRINITY_DN147648_c2_g50,-0.896857468
TRINITY_DN146279_c0_g2,-1.844354582
TRINITY_DN136086_c1_g1,0.527828624
TRINITY_DN142856_c10_g15,-0.691784863
TRINITY_DN144526_c6_g4,-0.924000347
TRINITY_DN148160_c1_g8,-1.375914497
TRINITY_DN144025_c0_g8,-1.098573819
TRINITY_DN143984_c0_g1,-0.70007218
TRINITY_DN142875_c0_g7,0.765983152
TRINITY_DN145389_c1_g2,-0.85460575
TRINITY_DN140560_c0_g2,1.485712643
TRINITY_DN148832_c7_g12,1.701888728
TRINITY_DN150567_c2_g4,-1.387354258
TRINITY_DN147148_c0_g1,-1.636833071
TRINITY_DN109740_c0_g1,-1.547952559
TRINITY_DN143362_c0_g4,-1.690399544
TRINITY_DN109163_c0_g1,-1.06901722
TRINITY_DN137615_c0_g5,1.782925621
TRINITY_DN130999_c1_g8,0.852873389
TRINITY_DN143418_c0_g1,-1.14695338
TRINITY_DN147580_c0_g8,0.935915782
TRINITY_DN141674_c0_g1,-2.086126202
TRINITY_DN139124_c0_g10,-2.32742611
TRINITY_DN140840_c1_g2,-1.59549035
TRINITY_DN135442_c6_g41,1.399219269
TRINITY_DN142251_c2_g8,-0.648129014
TRINITY_DN131173_c1_g4,-0.997937085
TRINITY_DN82574_c0_g2,-1.048896438
TRINITY_DN134978_c6_g1,2.310883668
TRINITY_DN148878_c0_g1,-1.147047716
TRINITY_DN147569_c0_g1,-1.060314279
TRINITY_DN137251_c2_g1,-1.0135937
TRINITY_DN142497_c0_g2,-0.732937338
TRINITY_DN144960_c0_g1,-1.715998069
TRINITY_DN148859_c0_g9,-1.327788789
TRINITY_DN142940_c0_g12,-0.799386687
TRINITY_DN147312_c2_g20,-0.609252571
TRINITY_DN148598_c0_g2,-1.013507998
TRINITY_DN146339_c0_g20,-2.065119467
TRINITY_DN138439_c0_g3,-1.401276981
TRINITY_DN142123_c0_g1,-2.023158335
TRINITY_DN142686_c0_g2,-0.783529828
TRINITY_DN142497_c0_g4,-0.610639739
TRINITY_DN139015_c0_g5,1.277226471
TRINITY_DN124657_c0_g5,1.213852439
TRINITY_DN19631_c0_g1,-1.450087644
TRINITY_DN130739_c0_g11,-1.644627612
TRINITY_DN150276_c3_g3,1.106337095
TRINITY_DN120873_c3_g1,-0.796492087
TRINITY_DN147877_c1_g1,-1.560362485
TRINITY_DN99641_c1_g1,1.405104834
TRINITY_DN127336_c0_g1,-0.775745241
TRINITY_DN145980_c0_g14,1.22465367
TRINITY_DN149679_c2_g4,-0.416228654
TRINITY_DN148187_c0_g1,-1.287355093
TRINITY_DN144131_c0_g5,-0.433755913
TRINITY_DN83919_c0_g1,-0.947457032
TRINITY_DN116565_c0_g1,-1.268290893
TRINITY_DN146849_c1_g3,-0.700848136
TRINITY_DN130586_c0_g1,1.925174348
TRINITY_DN149326_c0_g1,-1.175865559
TRINITY_DN131750_c0_g2,-0.492529589
TRINITY_DN117339_c0_g1,-0.592557742
TRINITY_DN124731_c0_g1,-0.873362833
TRINITY_DN145617_c1_g24,-0.395185564
TRINITY_DN145952_c0_g1,-0.862310364
TRINITY_DN147802_c0_g19,-1.152330393
TRINITY_DN148092_c0_g1,-0.921287478
TRINITY_DN135914_c0_g4,-1.402639904
TRINITY_DN141516_c0_g2,-1.910401352
TRINITY_DN147250_c0_g10,-1.092470319
TRINITY_DN140706_c2_g4,-1.523919999
TRINITY_DN146099_c1_g1,1.31741859
TRINITY_DN147927_c2_g7,-1.285621218
TRINITY_DN145845_c0_g21,1.140084005
TRINITY_DN124639_c0_g1,-1.601470391
TRINITY_DN139500_c0_g3,-1.497027849
TRINITY_DN145404_c0_g2,-1.107533851
TRINITY_DN146497_c2_g8,1.016972308
TRINITY_DN129899_c2_g14,1.801068582
TRINITY_DN139757_c1_g4,1.598339164
TRINITY_DN149532_c1_g6,-0.870282362
TRINITY_DN139335_c0_g1,-1.459209903
TRINITY_DN144603_c1_g13,-1.172544798
TRINITY_DN149272_c0_g4,-1.48608779
TRINITY_DN142618_c0_g12,2.162115384
TRINITY_DN149318_c1_g4,-1.084428366
TRINITY_DN142814_c0_g10,0.828792825
TRINITY_DN81724_c0_g1,-1.28630808
TRINITY_DN144147_c0_g14,-0.430615765
TRINITY_DN142232_c17_g6,-1.322284036
TRINITY_DN151299_c7_g7,-0.815098616
TRINITY_DN130864_c0_g1,-0.922211338
TRINITY_DN147048_c0_g7,1.773523987
TRINITY_DN151377_c5_g2,-0.53135465
TRINITY_DN149638_c0_g3,-0.427204586
TRINITY_DN147571_c1_g12,-0.533636705
TRINITY_DN134870_c1_g6,-1.259439416
TRINITY_DN146932_c2_g16,-0.746445278
TRINITY_DN136351_c0_g2,1.378117347
TRINITY_DN141413_c0_g4,-1.160461426
TRINITY_DN132314_c0_g1,-0.65528404
TRINITY_DN132491_c0_g1,-1.367039404
TRINITY_DN133174_c2_g2,-1.073924541
TRINITY_DN145343_c5_g43,-0.989987192
TRINITY_DN146920_c0_g2,0.471774926
TRINITY_DN148069_c0_g16,-0.549628503
TRINITY_DN121878_c0_g1,1.084350658
TRINITY_DN136753_c0_g1,2.815466759
TRINITY_DN140087_c0_g7,1.866215749
TRINITY_DN144838_c1_g2,1.120082565
TRINITY_DN147638_c0_g12,-1.008422904
TRINITY_DN148726_c5_g33,-0.514515332
TRINITY_DN150951_c9_g8,-0.539772866
TRINITY_DN139172_c0_g1,-0.556976501
TRINITY_DN147898_c0_g5,-1.040960471
TRINITY_DN143115_c0_g1,-1.447172059
TRINITY_DN141965_c0_g4,1.852497713
TRINITY_DN130782_c2_g1,1.5176712
TRINITY_DN141167_c1_g2,1.392931957
TRINITY_DN147648_c2_g72,-1.361136192
TRINITY_DN149777_c3_g8,1.572749135
TRINITY_DN116910_c0_g3,0.720280743
TRINITY_DN138550_c1_g2,-2.098867878
TRINITY_DN148738_c5_g21,-1.166692244
TRINITY_DN149411_c1_g8,-0.663224097
TRINITY_DN139979_c0_g1,-1.094986307
TRINITY_DN142227_c0_g5,-1.054143497
TRINITY_DN145568_c1_g27,-0.558940536
TRINITY_DN149983_c0_g4,0.514294884
TRINITY_DN130014_c2_g1,2.415576308
TRINITY_DN138207_c0_g1,-0.824539061
TRINITY_DN139255_c0_g11,3.770097873
TRINITY_DN125480_c0_g5,-0.947429656
TRINITY_DN136203_c0_g2,1.407278345
TRINITY_DN128750_c7_g3,1.555086982
TRINITY_DN134415_c0_g1,2.449247401
TRINITY_DN146206_c0_g2,-0.597625254
TRINITY_DN148117_c1_g7,0.777522282
TRINITY_DN151516_c1_g1,-0.525538312
TRINITY_DN128954_c0_g2,-1.189154407
TRINITY_DN146633_c0_g3,-1.493555049
TRINITY_DN133424_c3_g1,1.955844984
TRINITY_DN147442_c1_g1,-1.119947599
TRINITY_DN143944_c4_g2,-1.118574998
TRINITY_DN144922_c0_g1,-0.907144256
TRINITY_DN149449_c1_g5,-0.938901815
TRINITY_DN150033_c0_g8,-0.781203984
TRINITY_DN133307_c0_g1,-1.130125767
TRINITY_DN139613_c0_g2,-0.963666905
TRINITY_DN134487_c5_g3,-0.596015181
TRINITY_DN149411_c1_g22,-0.774134634
TRINITY_DN131173_c1_g5,-0.888623703
TRINITY_DN128360_c0_g1,-1.327726868
TRINITY_DN147495_c3_g3,-0.491321955
TRINITY_DN150379_c0_g1,-1.258943616
TRINITY_DN146581_c0_g1,-1.465680762
TRINITY_DN137624_c0_g12,-0.653447887
TRINITY_DN14951_c0_g1,0.891615407
TRINITY_DN139494_c1_g9,-1.097083864
TRINITY_DN135531_c0_g2,1.190298528
TRINITY_DN123540_c0_g1,2.944559249
TRINITY_DN149640_c3_g26,0.975818749
TRINITY_DN150813_c0_g2,-0.99654717
TRINITY_DN147384_c0_g4,-0.994806929
TRINITY_DN124352_c0_g1,1.034546179
TRINITY_DN135889_c0_g5,1.405941516
TRINITY_DN148410_c0_g3,-1.024292501
TRINITY_DN138151_c0_g4,-1.084584796
TRINITY_DN147894_c0_g28,1.339087897
TRINITY_DN151357_c11_g19,0.579476075
TRINITY_DN150355_c0_g4,-1.540417218
TRINITY_DN134868_c0_g1,-0.429407325
TRINITY_DN125885_c0_g14,-1.334908045
TRINITY_DN136116_c0_g1,-2.094052553
TRINITY_DN138851_c0_g9,-1.014329193
TRINITY_DN140658_c0_g2,2.11616454
TRINITY_DN138080_c2_g2,1.012520324
TRINITY_DN139015_c0_g1,1.304622522
TRINITY_DN141835_c0_g4,0.573672466
TRINITY_DN151518_c1_g1,-1.143713664
TRINITY_DN136458_c0_g4,1.270127587
TRINITY_DN150182_c0_g3,0.559849211
TRINITY_DN146317_c0_g1,-1.06368455
TRINITY_DN147825_c0_g5,-1.232121534
TRINITY_DN144738_c0_g29,1.27126191
TRINITY_DN145797_c0_g1,-1.05185252
TRINITY_DN139727_c0_g1,-1.39130813
TRINITY_DN148962_c0_g2,-1.197530907
TRINITY_DN120797_c0_g1,0.670131009
TRINITY_DN133386_c12_g1,-0.755124669
TRINITY_DN142969_c0_g6,0.608288591
TRINITY_DN140620_c0_g5,-0.579703228
TRINITY_DN145401_c1_g8,-0.76219616
TRINITY_DN142981_c0_g5,-1.127881211
TRINITY_DN149238_c0_g1,-1.17419749
TRINITY_DN127422_c2_g3,-1.042861382
TRINITY_DN142103_c0_g13,-1.323839935
TRINITY_DN142981_c0_g13,-1.207915995
TRINITY_DN44722_c0_g3,-2.016331036
TRINITY_DN127720_c0_g1,-1.029735093
TRINITY_DN142926_c0_g2,-1.229778227
TRINITY_DN139468_c2_g4,1.268695877
TRINITY_DN151621_c10_g5,1.484745236
TRINITY_DN150318_c4_g8,-0.494785649
