-0.109419212892923	0.131926259533231
-0.11465666233003	0.119992899855721
-0.123200228850145	0.139334744095707
-0.113883938228505	0.108510137505371
-0.124850098575921	0.149619201423621
-0.120001347644395	0.1470305325465
-0.127062643186153	0.149845629240448
-0.127908178707007	0.152872400013761
-0.124523813528244	0.165875313142319
-0.120974030500694	0.153549292976828
-0.122177132478772	0.168286817062872
-0.123043010760466	0.164583227868413
-0.123767888361449	0.153595834765611
-0.119501453158316	0.153150328844524
-0.109942878116408	0.109124776707045
-0.11176808873965	0.115821615324898
0.135329770448729	0.1891304270361
0.0864278401877402	0.189105825462538
0.0763959505709159	0.189308875861134
0.112350508496152	0.211112003721168
0.137273142885504	0.223541916362362
0.0782794125805278	0.215875707080154
0.111687667860401	0.215122772968294
0.105934370949332	0.203014551435855
-0.0875792545022785	-0.0488396002439876
-0.0730378364585606	-0.0481193264513851
-0.0833524310348603	-0.0447565199100004
-0.0710484615469695	-0.0504995231675306
-0.0779946785564458	-0.0649803940046228
-0.0847290585801089	-0.0912326638700523
-0.096139707118896	-0.0798812592250777
-0.0733993487909423	-0.0779485776014447
-0.0825953640170888	-0.0714360409733447
-0.0581148615973331	-0.043056833010475
-0.0483342959358398	-0.0555580784093418
-0.0899979216349191	-0.0565364994289961
-0.069085046228751	-0.0573544978054577
-0.072362671508218	-0.0696288239887195
-0.0757356317457759	-0.0593150603900232
-0.0729245485266392	-0.0646567196849656
-0.0381014631762044	-0.0010443090034582
-0.0428129808756866	-0.0466255217520031
-0.061188873876571	-0.08219115934775
-0.0294256858672749	-0.0344165012932352
-0.0447221517222038	-0.0074139508519294
-0.0663639031560561	-0.0478887109961076
-0.0449615761850865	-0.0451351710966747
-0.0462971240512071	-0.132037206088225
0.123690436075909	-0.00527958172133206
0.00189429223377584	-0.0511720284564087
0.0290596646023276	-0.0344957743108091
0.051757384762812	-0.0162971833447573
0.020708788683838	-0.0597003015639485
-1.73905821219157e-05	-0.0225421778124649
0.00470308661347985	-0.0709321527475727
0.04920582875974	-0.0360238189568642
0.0595399036022536	-0.0514494381701547
0.0407129557196374	-0.0389836335358227
-0.0537608316755889	-0.109479644531765
0.0139951054250851	-0.0519738257200791
-0.0573873511364245	-0.1187872521062
-0.0411231815772816	-0.135501426651687
-0.0406948196600478	-0.133862014633077
-0.0225066622621535	-0.0811724429572358
-0.00801860567830529	-0.0961425478992961
-0.0271058398433046	-0.0722282230426264
0.022141995216261	-0.0906893325464146
-0.0467635224113937	-0.126296441179938
0.0139061588946875	-0.115243917837195
-0.0572304325979292	-0.0599849498092607
0.0251355741105384	-0.0822473047712229
0.0811666351103957	-0.0376748811309902
0.072637797953954	-0.0493833649666518
0.00627032086849888	-0.0222434352031776
0.0180285791967145	-0.0549625214500028
0.0159026838951461	-0.0474922631170853
0.0482965580976697	-0.0312517436365014
0.103899076589453	-0.0332184944785274
0.0428012015350834	-0.0200714016597572
0.244297023817949	-0.00452197726282083
0.253568813320775	-0.00343700715996471
0.0365852973014905	-0.0747147384909676
0.0480679411592319	-0.0524603363202012
0.0147201250208935	-0.0548187697407491
0.128338317599357	-0.0536016392250123
0.0688979811654785	-0.0488891454405589
0.360173350169104	0.0869832948958948
0.0623592889368869	-0.0520577683407386
0.151738539800384	-0.028005028025603
0.100997627284576	-0.125519220916234
0.101464639065615	-0.126519342713776
0.0371161975622348	-0.0635985733983424
0.255332278705801	0.0582797458818125
0.0559986454440196	-0.0643400371983984
0.309569837846708	0.0356840331957575
